Shops,ATMs,Downtown,Weekday,Center,High,Withdraw
987,10,1,1,0,1,69.96998731
105,4,0,1,0,1,15.51575604
108,3,0,1,0,1,16.91180545
104,2,0,1,0,0,16.90004105
96,3,0,0,0,0,17.4703736
978,11,1,1,0,1,66.13970623
998,11,1,1,0,0,67.83571283
1000,9,1,0,0,0,72.35749212
96,4,0,1,0,1,15.23487874
98,2,0,1,0,0,16.8630088
994,10,1,1,0,0,68.66117039
999,7,1,1,0,0,71.52498701
98,4,0,1,0,0,15.39796107
972,13,1,1,0,0,62.93163795
113,3,0,1,0,0,15.93677274
96,4,0,1,0,0,13.87550972
1034,12,1,1,0,1,72.31258087
977,7,1,0,0,0,71.78183456
983,9,1,0,0,1,70.68494259
99,3,0,1,0,1,16.58097103
1000,11,1,1,0,0,68.56197242
993,9,1,1,0,0,69.95549373
104,2,0,1,0,0,16.65898481
1036,13,1,0,1,0,95.89672665
1005,11,1,1,0,0,68.20549964
1033,10,1,0,1,0,99.44334218
981,8,1,1,1,0,71.08518189
1006,7,1,0,0,0,74.9769837
97,2,0,1,0,1,17.64979205
1035,8,1,1,0,0,74.26470692
989,14,1,0,1,0,88.28685182
1035,11,1,1,0,1,73.00480597
968,5,1,1,0,1,70.8083787
100,4,0,1,0,0,14.25317536
998,10,1,1,0,1,70.26948959
970,8,1,1,0,1,68.6277734
992,10,1,0,0,0,70.48595396
1010,14,1,0,0,0,67.82912052
1043,14,1,1,1,0,72.53090424
990,10,1,0,1,0,92.57226517
94,3,0,1,0,1,16.73951435
108,4,0,1,0,1,16.15926963
1032,9,1,1,0,0,73.48356216
1009,11,1,1,0,0,68.8047867
961,12,1,1,0,0,62.40758658
97,2,0,0,0,0,18.00631507
1010,13,1,1,0,1,67.60103847
993,12,1,1,0,0,66.13809914
106,2,0,1,1,1,21.39446946
1025,9,1,1,0,0,72.75216929
988,10,1,0,0,1,71.19725332
102,3,0,0,0,0,18.15029297
1001,8,1,0,0,1,74.00339317
983,10,1,1,1,0,69.92736781
992,8,1,1,0,0,69.78575452
1012,13,1,1,0,0,67.44504672
102,4,0,0,0,0,16.45889352
1003,11,1,1,0,0,68.63761628
106,3,0,1,1,0,18.09412678
1012,10,1,0,0,1,73.81956809
1022,9,1,0,1,0,97.59920519
982,10,1,1,0,0,67.39815535
1025,13,1,0,0,1,71.83851758
1016,11,1,1,0,0,69.3425391
106,4,0,1,0,0,14.73056346
985,11,1,1,0,0,66.57857604
1021,12,1,0,0,0,71.14413957
107,1,0,0,0,1,19.93275071
992,12,1,0,0,0,67.85195094
96,3,0,0,0,0,17.53927099
1046,8,1,1,1,1,80.5018652
1017,11,1,1,1,0,73.15959415
103,4,0,1,0,0,14.34606135
98,4,0,1,0,0,15.01641582
971,12,1,1,0,0,63.90368765
991,11,1,0,0,0,69.65805934
98,2,0,0,0,0,18.32346519
1045,12,1,1,0,0,71.4806965
102,2,0,0,0,1,19.46711986
99,2,0,1,0,0,16.42581875
1030,10,1,1,0,1,73.47181459
991,9,1,0,0,0,71.36689835
109,2,0,1,0,1,17.62993229
993,13,1,1,0,1,65.84167428
950,9,1,0,0,0,65.78548249
1015,7,1,0,0,1,77.18944887
1027,8,1,1,0,0,74.03871157
995,11,1,1,0,1,68.49033194
972,9,1,1,0,1,67.48884844
103,5,0,1,0,0,12.71438374
99,5,0,1,1,1,16.88021937
109,2,0,1,0,1,18.1100826
1017,10,1,1,0,0,70.5530875
967,13,1,1,0,0,63.08123154
981,12,1,1,0,0,65.23833505
964,9,1,0,0,0,68.43215352
1025,9,1,1,0,1,73.91481182
1015,10,1,1,1,1,74.59582413
990,11,1,0,0,1,70.20803798
1016,8,1,0,1,0,97.64485379
101,4,0,0,0,0,16.17672681
970,9,1,0,0,1,69.65448381
94,2,0,1,0,0,16.14326956
1009,9,1,1,1,0,74.40978917
991,8,1,0,0,0,71.3739827
1014,11,1,1,0,1,69.66085023
96,5,0,1,0,0,13.09425993
1001,12,1,1,0,0,66.8071526
105,3,0,1,0,0,15.64475146
1048,13,1,1,0,1,73.24227443
98,3,0,1,0,1,16.94124126
1002,13,1,1,0,0,65.67425851
996,11,1,1,0,0,67.00167751
94,2,0,0,0,0,18.33393446
101,4,0,0,0,0,17.79525158
1019,12,1,0,0,0,70.65261655
1007,8,1,1,0,1,72.56797697
990,9,1,1,0,1,69.68451675
999,6,1,1,1,0,76.2006953
994,11,1,0,0,0,68.57813737
1024,10,1,0,0,0,73.08351987
1012,12,1,1,0,0,67.7387104
1023,14,1,1,0,0,67.32320698
1015,10,1,1,1,1,74.33456858
993,9,1,1,0,0,70.61225388
991,14,1,1,0,1,65.31539787
993,11,1,1,0,0,66.90937165
982,10,1,1,0,0,67.15296066
973,4,1,0,0,0,74.51047732
1009,7,1,1,0,0,73.50933714
99,4,0,0,0,1,17.58012418
983,11,1,0,0,0,68.10624734
981,7,1,1,0,0,68.97246894
103,4,0,0,0,0,15.7305596
1018,9,1,0,0,1,74.91793991
100,3,0,1,0,0,15.46641806
1021,14,1,1,0,0,66.90793414
1028,9,1,0,0,0,74.7901301
103,3,0,1,1,0,19.0282844
1032,10,1,1,0,1,74.14632596
95,2,0,1,0,1,16.25754226
107,2,0,0,0,1,19.79554218
1005,9,1,1,0,0,70.37799636
103,3,0,1,0,0,15.338494
100,1,0,1,0,0,17.12470366
962,8,1,1,0,0,66.96652461
976,9,1,1,0,0,67.82757621
968,13,1,1,0,0,62.30314146
995,10,1,1,0,0,68.57230642
90,4,0,1,0,1,14.23889847
988,9,1,1,0,0,69.15315992
990,13,1,1,0,0,64.25790012
98,4,0,1,0,0,14.5491804
997,13,1,0,0,1,68.80136527
968,13,1,1,0,0,62.11500535
1001,11,1,1,0,0,67.64000344
1014,9,1,1,0,0,71.29099832
95,2,0,1,0,0,16.06580579
1026,13,1,0,0,0,70.42649898
88,2,0,1,0,1,18.06600529
99,3,0,1,0,0,16.7225309
102,4,0,1,0,0,13.13726373
1026,8,1,1,1,0,78.13916145
972,11,1,0,0,0,67.66387628
1014,7,1,1,0,1,73.76068978
997,8,1,0,0,0,73.62795473
987,13,1,0,0,0,66.20436731
1006,8,1,1,0,1,72.21239863
102,4,0,1,0,1,15.99230867
1000,7,1,0,0,0,74.42730572
981,13,1,1,0,0,64.37878833
985,12,1,1,0,1,67.05036249
1001,13,1,1,0,0,65.98914323
980,12,1,1,0,0,65.51055572
1007,5,1,1,1,0,77.42281252
989,9,1,1,0,1,69.6041362
977,15,1,1,0,1,62.2702276
1010,10,1,1,0,1,70.84773755
1031,16,1,1,0,1,66.85746632
1002,12,1,1,0,0,66.75731238
103,2,0,1,0,0,16.47071996
1030,9,1,1,0,1,74.53938554
102,3,0,1,0,0,15.95693944
972,11,1,0,0,0,67.09218797
979,11,1,0,0,0,67.00567442
97,3,0,1,0,0,14.86143489
1009,10,1,0,0,1,72.75669262
1021,8,1,1,0,1,73.27924279
1000,9,1,1,0,0,70.75016968
965,11,1,0,0,0,67.04643697
1007,11,1,0,0,1,72.09345986
1002,12,1,0,0,0,69.05108958
102,3,0,1,0,1,16.46255893
969,11,1,1,0,0,64.37740299
101,2,0,1,0,0,15.97083843
948,10,1,1,0,0,63.55924085
105,3,0,1,0,0,15.40872594
995,12,1,1,0,0,66.09713258
1010,11,1,1,0,0,68.41891723
105,3,0,1,0,1,16.3444995
1013,13,1,1,0,0,68.70343865
99,3,0,1,0,0,14.78309152
994,8,1,1,0,0,69.94873325
978,9,1,1,1,0,71.66073376
1003,8,1,1,0,0,71.1951306
1004,9,1,1,0,0,70.29725617
991,8,1,1,0,1,70.25909748
1006,11,1,1,0,0,69.63649898
991,8,1,1,0,0,70.39613954
992,11,1,1,0,1,67.98876657
1019,8,1,1,0,0,72.99577307
105,4,0,0,0,0,16.27649928
999,10,1,1,0,0,68.50352537
1007,10,1,1,0,0,69.51074841
961,9,1,1,0,0,66.34769668
1003,10,1,0,0,0,71.74994301
1025,11,1,1,0,0,70.47264256
100,2,0,1,1,0,19.33524494
980,6,1,1,0,1,71.48254295
1009,9,1,1,0,0,71.65626145
1022,9,1,1,0,0,72.63093538
954,12,1,1,0,0,62.03082081
989,9,1,1,0,0,68.01178505
1025,13,1,0,0,0,70.61817334
980,9,1,0,0,0,70.2324433
101,4,0,1,0,0,14.07336959
986,10,1,0,0,0,69.98113413
1043,8,1,1,0,0,75.84113438
105,0,0,1,0,0,19.61090941
993,11,1,0,0,0,70.02358626
94,2,0,1,0,0,16.02370221
94,3,0,1,0,0,15.60696228
958,6,1,0,0,0,70.5494606
108,3,0,0,0,0,17.53070465
989,11,1,1,0,0,66.6178995
1002,9,1,1,0,0,70.23717836
1000,13,1,0,0,0,67.93051455
97,1,0,1,0,0,16.39024468
102,2,0,1,0,0,15.40126701
989,10,1,1,0,0,68.08485305
1039,7,1,1,0,0,77.21902484
1001,9,1,0,0,0,72.51921361
985,8,1,1,0,0,69.47797811
1011,11,1,1,1,1,72.58545246
1019,12,1,1,0,0,68.99798225
1012,12,1,1,0,1,68.81522855
991,9,1,1,0,1,70.55203944
973,12,1,1,0,0,63.22008648
1030,12,1,1,0,0,70.58539765
1022,12,1,1,0,0,69.28810489
999,7,1,1,0,0,72.80103822
1029,11,1,1,0,0,71.22390376
100,3,0,0,0,1,18.27867035
92,4,0,0,1,1,22.97000242
95,4,0,1,0,0,14.6835957
1002,6,1,0,0,1,76.92553259
1019,13,1,0,1,0,93.77292453
997,11,1,0,0,0,69.10424715
960,10,1,0,0,1,67.41326125
1002,9,1,1,0,0,70.46154709
97,2,0,1,0,0,17.39980588
1030,14,1,1,0,0,68.07122463
103,3,0,0,0,0,17.6006739
104,2,0,1,0,1,18.53554017
1011,9,1,1,0,1,72.60444861
1001,13,1,1,0,0,66.13736013
983,10,1,0,0,0,69.89288131
89,3,0,1,0,1,16.44492122
1008,11,1,1,0,0,69.29202372
999,12,1,1,0,1,68.43631534
96,2,0,1,0,0,16.20747672
1002,8,1,1,0,0,71.50524238
1021,11,1,0,0,0,72.99717024
1010,7,1,1,0,0,73.62781493
108,3,0,1,1,1,20.32138736
972,7,1,1,0,0,68.94824084
100,2,0,1,0,0,17.47931262
96,3,0,0,0,0,16.46602937
1005,8,1,1,0,1,72.0249101
994,10,1,1,0,0,67.8965303
1007,10,1,0,0,0,71.95277799
980,11,1,0,0,0,68.2789932
1005,11,1,1,0,0,68.87446083
1001,8,1,0,0,0,73.34954293
997,6,1,1,0,1,73.99844544
992,12,1,1,0,0,65.86056271
102,2,0,1,0,1,16.75645476
972,11,1,1,0,0,65.5349906
996,12,1,1,0,0,65.8433273
995,7,1,0,0,0,73.49082933
1033,10,1,1,0,1,74.90256191
976,13,1,0,0,0,64.6825677
1019,11,1,1,1,0,72.74911361
95,4,0,1,0,0,14.85313783
97,2,0,0,0,1,19.22024832
958,9,1,1,0,0,66.07833158
96,3,0,1,0,0,14.84328385
992,10,1,1,0,0,67.57652474
1015,9,1,1,1,0,75.08514416
1010,6,1,0,1,0,98.991631
976,12,1,1,0,0,65.26379561
997,10,1,1,0,0,69.22178559
1016,10,1,1,1,0,74.18560304
972,9,1,0,0,1,70.24219164
962,11,1,1,0,0,64.46455121
1019,10,1,1,0,0,71.53541899
1002,12,1,1,0,1,67.869813
992,9,1,0,0,0,71.36168513
1022,5,1,1,0,1,77.62092019
1020,9,1,1,0,0,72.57023686
97,3,0,1,0,1,16.91599398
999,11,1,1,0,1,68.41934208
105,4,0,1,0,1,14.95888088
93,4,0,1,0,0,14.80118717
972,10,1,0,0,0,68.43964738
996,9,1,0,0,0,71.22669458
1020,12,1,0,0,0,70.67272907
1031,7,1,0,1,1,103.3255602
1012,15,1,1,1,1,68.86524632
1013,8,1,1,1,0,75.83331208
1008,6,1,0,0,0,75.27281607
1018,10,1,1,0,0,71.60946411
1012,7,1,1,0,0,73.14348406
1031,8,1,1,1,1,78.65272584
1010,7,1,1,1,0,75.67981362
980,12,1,1,0,1,66.48365879
998,10,1,0,0,1,71.31236802
994,14,1,1,1,0,67.83397271
1026,6,1,1,0,0,75.88050675
99,3,0,0,0,1,18.95068346
1016,13,1,1,0,0,67.59786853
980,9,1,1,0,0,68.19142755
981,11,1,0,0,1,69.35779607
983,10,1,1,0,1,68.6901642
99,4,0,0,0,0,17.23059761
979,10,1,1,0,0,66.13372644
975,13,1,1,0,0,63.46789158
100,5,0,1,0,0,13.40194367
105,3,0,1,0,0,16.72371425
1002,12,1,1,0,1,67.56526798
1020,5,1,1,0,0,76.68744693
980,7,1,0,1,0,94.20851865
999,7,1,1,1,0,75.5054689
960,11,1,1,0,0,63.51722421
107,3,0,1,0,0,14.5820769
993,9,1,1,0,0,69.37755801
106,3,0,0,0,0,17.70514575
976,8,1,1,0,1,68.45061753
93,4,0,1,0,1,15.79226937
1011,10,1,1,0,0,71.00753864
1010,10,1,0,0,0,72.5956409
964,9,1,1,1,0,69.40220476
1006,7,1,1,0,1,73.77005219
1016,9,1,0,0,1,74.92049643
992,10,1,1,0,0,67.68933018
1006,10,1,1,1,0,72.85890083
104,4,0,1,0,1,15.27697841
1069,8,1,1,0,0,78.81527367
999,6,1,1,1,0,76.37210086
1019,8,1,1,0,0,73.80396993
990,11,1,1,0,0,67.51036922
100,3,0,1,0,0,15.54892967
98,2,0,1,0,0,16.32238144
99,3,0,1,0,1,17.20929715
94,4,0,1,0,0,15.02587037
1030,9,1,1,0,1,74.38409475
97,3,0,1,0,0,14.86710772
104,3,0,1,0,1,16.01187711
1028,7,1,1,0,0,75.29028696
1008,9,1,0,0,1,73.9997811
1020,9,1,1,0,1,73.90227593
1018,11,1,1,0,1,70.58048971
98,3,0,1,0,0,16.08983059
1022,7,1,0,0,1,77.49925331
1001,10,1,1,0,0,68.93885287
95,5,0,0,0,0,15.10863456
97,2,0,1,0,0,16.19405907
1039,11,1,1,0,0,72.49596856
962,12,1,0,0,1,65.77728839
104,3,0,0,0,0,17.77821111
989,11,1,1,0,1,67.66841302
987,16,1,1,0,0,61.57351433
977,11,1,1,0,0,65.21415159
1031,12,1,1,0,0,70.0830923
98,2,0,0,0,0,18.23613534
100,5,0,1,0,0,13.54129785
975,11,1,1,0,0,64.75314619
1041,8,1,0,0,0,77.34518735
971,9,1,1,0,1,68.37207333
99,2,0,0,0,0,19.10493245
1018,8,1,0,0,0,75.01764463
1008,10,1,1,0,0,69.51294611
101,2,0,1,0,0,16.87196037
103,2,0,0,0,0,17.79339064
101,4,0,1,0,0,14.58984224
976,11,1,1,1,0,67.99425585
94,1,0,0,0,0,20.16091825
90,2,0,0,0,1,19.68988041
1005,12,1,1,0,1,68.19707688
1020,11,1,1,0,1,71.94516641
983,12,1,1,0,1,66.13499473
1003,8,1,0,0,1,74.69950157
995,10,1,1,1,0,71.82842962
999,12,1,1,0,0,67.1122904
102,3,0,1,1,0,18.38878162
103,2,0,0,0,0,18.44651761
107,3,0,1,0,0,15.34859311
104,4,0,0,0,0,16.9472237
101,3,0,0,0,1,18.75051243
1029,11,1,1,0,1,71.76788818
989,10,1,0,0,0,70.05243582
1032,13,1,1,0,1,70.20539587
1021,12,1,1,0,0,68.95514518
1019,14,1,1,0,0,66.65382961
965,10,1,1,0,1,66.36434062
982,12,1,1,0,0,65.61465522
1008,11,1,1,0,0,68.87818977
999,15,1,1,0,0,63.69331878
1023,10,1,1,1,0,74.35096943
97,2,0,1,0,0,16.16166037
994,11,1,1,1,0,70.30560067
1002,9,1,1,0,1,71.68305577
99,2,0,1,1,0,19.42043556
111,3,0,1,0,0,15.67870312
973,9,1,0,0,0,68.31512041
1012,11,1,0,1,0,94.63080419
963,12,1,0,0,0,64.73044905
993,14,1,1,0,0,64.61060265
100,2,0,0,0,0,18.70855973
997,10,1,0,0,0,71.66568905
1035,10,1,0,0,1,75.54165575
1006,6,1,1,0,0,73.32609991
99,1,0,1,0,0,16.86597266
1004,9,1,1,0,0,70.90040207
1000,14,1,0,0,1,68.28719083
968,9,1,1,0,1,67.44417944
1001,10,1,1,1,0,72.34370828
996,10,1,0,0,0,70.2546964
93,3,0,1,0,0,15.96242696
991,11,1,1,1,1,71.22103454
95,3,0,1,0,0,14.82543487
1000,9,1,1,0,1,71.00300503
99,4,0,1,0,0,14.39293776
1007,14,1,1,0,0,65.43492011
994,9,1,1,0,1,70.16973011
110,3,0,1,0,0,16.10846488
97,2,0,0,0,1,19.91062684
98,3,0,0,0,0,18.2911647
101,4,0,1,0,0,14.86686945
992,8,1,1,0,1,71.16114098
991,12,1,1,1,1,70.29802432
1010,10,1,1,0,1,70.76639087
1013,8,1,0,0,0,74.00522169
999,9,1,1,0,1,72.32449695
983,8,1,0,1,0,93.09732758
991,13,1,1,0,0,65.12452742
1030,7,1,1,1,1,78.83586104
1032,8,1,1,0,1,76.76394934
91,4,0,1,0,1,14.88985717
984,7,1,1,0,0,69.64357174
1003,7,1,0,0,0,74.21183718
987,9,1,1,0,1,70.42232489
1024,11,1,0,0,1,73.03454455
981,11,1,0,0,1,68.41813096
1010,14,1,1,0,0,66.20378304
972,11,1,1,0,1,65.75122037
992,9,1,1,0,0,69.28387486
104,2,0,0,0,0,18.90237548
992,9,1,0,0,0,70.83304099
95,4,0,1,0,0,14.78425149
96,3,0,0,0,1,19.21242348
992,10,1,1,0,1,69.89485786
997,11,1,1,0,1,68.50662746
104,4,0,1,0,1,16.01158465
1017,11,1,1,0,0,68.8506171
97,4,0,1,0,1,14.32787701
1001,13,1,1,0,0,67.01310633
982,10,1,1,0,1,67.61917449
106,4,0,1,1,0,16.66767675
1003,10,1,0,0,0,71.06591951
100,2,0,1,0,0,15.85845982
102,5,0,1,0,0,13.03088116
91,5,0,1,0,0,13.31528549
1013,9,1,1,1,1,76.30458115
1009,8,1,1,0,0,72.19033872
994,11,1,1,0,0,67.22232653
100,4,0,1,0,0,14.95656621
100,3,0,1,0,0,15.73634698
106,3,0,1,1,0,18.92048203
984,11,1,1,0,0,66.18792598
999,8,1,1,0,1,72.1659549
103,2,0,1,0,0,16.72343748
986,11,1,1,0,0,66.73887432
990,12,1,1,0,0,66.46904514
1010,11,1,0,0,0,70.41222664
101,2,0,0,0,1,18.57389127
955,11,1,1,0,1,62.97464497
98,3,0,1,0,0,15.66673178
100,6,0,1,0,1,13.99628447
95,4,0,1,0,0,13.87989123
90,3,0,1,0,0,15.45284103
988,10,1,0,0,0,69.22385814
104,3,0,1,0,0,16.21137192
995,10,1,1,0,0,68.0116284
1019,9,1,1,0,1,73.32280822
101,4,0,1,0,1,16.14887129
977,10,1,1,0,0,66.57772971
951,13,1,1,0,0,60.85774416
989,12,1,1,0,0,66.78977636
997,8,1,1,1,0,74.11942544
971,8,1,0,0,0,70.35049659
1010,9,1,0,0,1,74.56016712
1031,12,1,1,0,0,69.80050474
102,5,0,1,0,0,13.80288567
992,12,1,1,0,0,65.82501652
90,3,0,1,0,0,15.56966472
1012,8,1,1,0,0,72.17475316
1005,12,1,1,0,0,67.06849625
103,3,0,1,0,1,15.85385679
1042,8,1,0,0,0,77.36670956
949,8,1,1,0,0,65.24256643
999,10,1,1,0,0,69.59312441
92,4,0,1,0,1,16.0177795
1008,10,1,0,0,1,73.64271522
926,10,1,1,0,1,62.1174464
104,5,0,1,0,0,13.56398928
101,4,0,1,0,0,14.3777949
87,3,0,0,0,0,17.25793932
987,11,1,1,0,0,66.63871078
1022,12,1,1,0,0,68.70021657
1009,7,1,1,0,1,73.9276606
999,9,1,1,0,0,69.79404895
1027,11,1,1,0,1,71.22929317
986,12,1,0,0,0,66.93726868
94,2,0,0,0,1,19.89053336
976,11,1,1,0,0,65.72451042
990,10,1,1,0,0,67.7322413
104,3,0,0,0,1,18.03992022
1008,10,1,1,0,0,69.37635604
983,11,1,1,0,0,65.52655596
1007,8,1,0,0,0,73.54015067
1030,11,1,0,0,0,72.96707924
103,3,0,0,0,0,17.44044883
106,3,0,1,0,0,15.82599556
1052,14,1,1,0,0,70.32645181
991,11,1,1,0,0,66.44956155
1003,13,1,0,0,1,69.7455593
1000,12,1,1,0,0,66.28198994
103,4,0,1,0,0,15.18098349
1002,8,1,1,0,1,71.74772455
1006,9,1,1,0,0,70.50118443
94,5,0,1,0,1,14.78562786
1018,6,1,1,0,0,75.07218544
979,9,1,1,0,1,70.04583137
985,8,1,1,0,0,68.73104001
968,12,1,1,1,0,66.17213523
990,13,1,1,0,1,65.62137482
999,11,1,1,0,0,68.28220275
1011,11,1,1,0,0,69.14663219
984,12,1,1,0,1,65.59335408
982,11,1,1,1,0,69.05891912
1015,10,1,1,0,0,71.21350157
1041,10,1,1,0,0,73.54366618
1011,11,1,0,0,1,71.90284508
985,14,1,1,0,1,64.82231004
1034,8,1,1,1,0,77.15970283
973,11,1,1,0,0,64.62923093
999,11,1,1,0,1,69.29394107
1016,5,1,1,0,1,77.36545154
98,2,0,1,0,0,16.33928295
973,9,1,1,0,0,66.9670444
97,3,0,1,0,0,15.46346754
958,10,1,0,1,0,88.85954275
103,4,0,0,0,1,17.30198587
1009,12,1,0,0,1,71.02604605
1001,13,1,1,0,0,66.16801436
96,3,0,0,1,0,22.56931116
990,7,1,1,0,0,71.25690523
1021,11,1,1,0,1,72.15888007
1025,9,1,0,0,1,76.06324799
957,13,1,1,0,0,61.14066127
108,3,0,1,0,0,15.43204563
1030,11,1,1,1,1,75.25826559
1057,6,1,1,0,1,80.89336848
1000,13,1,1,0,1,67.35925085
1007,10,1,1,0,0,70.27516519
1001,7,1,1,1,0,75.22378557
106,2,0,1,0,0,15.98939408
986,9,1,0,0,0,70.60221169
1041,14,1,0,0,0,72.04519135
1043,8,1,1,0,0,75.8606287
1004,8,1,1,0,0,72.23478994
1041,7,1,1,1,0,79.58552914
968,9,1,1,0,0,66.3264797
99,2,0,1,0,0,15.95465418
1030,8,1,1,0,0,74.07618671
979,11,1,0,0,0,68.40789619
986,8,1,1,0,0,69.45530942
1007,12,1,1,1,0,70.83057527
1002,8,1,0,0,0,72.91765405
991,10,1,1,0,1,68.77717188
101,2,0,1,0,0,15.94645904
1018,13,1,1,0,0,68.71069457
1020,8,1,1,0,1,74.87336343
101,2,0,1,0,1,16.24213828
965,7,1,1,0,1,70.0691142
1010,10,1,1,0,1,71.18270988
980,8,1,1,1,0,71.68715623
1032,8,1,1,0,1,75.43536094
1002,12,1,1,0,0,67.69579785
1011,11,1,0,0,1,71.84775141
978,11,1,1,0,1,67.00973761
1002,11,1,0,0,0,70.9872949
982,11,1,1,1,1,69.81615133
99,4,0,1,0,1,15.22453526
1008,10,1,0,0,0,72.63530818
101,2,0,1,0,1,17.57429095
979,9,1,1,0,0,68.52572894
93,4,0,1,0,0,14.17844994
1015,9,1,1,1,0,74.91377085
104,3,0,1,0,0,15.62548674
1001,10,1,1,0,0,69.45069447
1006,10,1,1,0,1,71.0597832
98,3,0,1,0,0,15.40294624
993,10,1,1,0,0,69.45296207
960,12,1,1,0,1,63.46753208
996,8,1,0,0,0,72.63311063
985,10,1,1,0,0,67.51553714
96,1,0,0,0,0,19.08706723
1037,7,1,1,1,1,79.97642217
98,4,0,1,0,0,15.46328152
985,14,1,1,0,0,63.70181242
986,12,1,1,0,0,65.52232638
996,10,1,0,0,0,70.46935082
1011,8,1,0,0,0,72.91251178
976,9,1,0,0,0,68.62371479
987,11,1,1,0,1,67.44419399
1024,11,1,1,0,0,70.92519154
1017,11,1,0,0,0,71.41788296
99,3,0,1,0,1,16.10801627
992,10,1,1,0,0,67.59268081
98,4,0,0,0,1,17.20494735
978,10,1,1,0,1,67.02810253
1005,10,1,1,1,0,72.9254749
1010,10,1,1,0,0,70.48115131
993,13,1,1,0,0,65.66376125
92,3,0,1,0,0,15.88667608
100,3,0,1,0,1,16.25367198
99,3,0,0,0,1,18.97281015
980,9,1,1,0,0,68.52980082
995,9,1,1,1,0,72.62317394
1034,8,1,1,0,0,75.15353204
955,10,1,0,0,0,66.00975218
996,6,1,1,0,0,72.53635588
1039,11,1,1,0,0,72.76392576
107,4,0,1,0,0,14.92361527
1008,11,1,1,0,0,68.63721865
1019,12,1,1,0,1,69.85545968
1007,10,1,1,0,0,69.49737595
100,2,0,1,0,1,17.53547968
96,4,0,0,0,1,17.74471492
1012,8,1,1,0,0,71.51527018
95,2,0,1,0,0,17.14523383
104,4,0,1,0,0,13.95484107
1034,9,1,1,0,0,74.13071897
99,3,0,1,0,0,15.10283518
99,3,0,1,0,0,15.42210479
96,5,0,1,0,0,12.54620504
102,4,0,1,0,1,16.00790421
998,11,1,1,0,0,68.26053855
1000,9,1,1,0,0,70.06238655
1015,10,1,1,0,0,70.15742476
1014,9,1,0,0,1,73.67770702
1040,10,1,0,1,0,98.93505574
995,7,1,1,0,0,71.37613004
1018,8,1,1,0,0,73.52193866
97,2,0,0,0,1,20.2389542
110,3,0,1,0,0,15.67628878
98,3,0,0,0,0,16.8696586
1017,12,1,1,0,0,68.18036704
91,3,0,1,0,0,15.04876089
1020,11,1,0,0,1,72.66350171
97,3,0,0,0,0,17.89508819
985,12,1,0,0,1,68.36708505
962,12,1,1,0,0,63.44160264
965,12,1,1,0,1,64.83370559
108,3,0,1,0,0,15.24098862
993,8,1,1,0,1,71.70650113
985,11,1,1,0,0,65.57759902
102,3,0,1,0,1,16.62847119
1020,9,1,1,0,0,71.67331353
986,14,1,0,0,0,65.49834897
97,4,0,0,0,1,17.79965323
95,4,0,0,0,1,17.2610101
1021,14,1,1,1,0,70.21585291
1020,11,1,1,0,1,71.16669376
104,3,0,1,0,1,16.89024183
958,12,1,1,0,0,62.02846459
1006,10,1,1,0,1,69.69406907
981,9,1,1,0,1,68.33945967
1006,10,1,1,0,0,69.69913577
115,2,0,0,0,0,18.96156309
1004,12,1,0,0,0,69.89106569
990,11,1,0,0,0,69.27454859
104,4,0,0,0,0,16.85319364
976,8,1,0,1,0,92.4519267
1032,7,1,1,0,0,75.81837314
1002,10,1,1,0,0,69.2344441
1000,9,1,1,0,1,70.49022111
953,13,1,1,0,0,61.34028647
1029,13,1,1,0,0,69.52083151
1007,9,1,0,0,0,73.05807744
99,2,0,0,0,0,18.74110613
91,2,0,1,0,0,16.69780842
97,2,0,0,0,1,19.17917903
981,8,1,1,0,0,69.21012116
989,10,1,1,0,1,68.50956414
961,8,1,1,0,0,66.79645853
1011,9,1,0,0,1,74.29987114
96,4,0,1,0,1,16.84067824
1012,9,1,1,0,0,70.76312573
1015,14,1,1,0,0,67.34161
964,10,1,1,0,0,65.3999428
999,11,1,1,1,1,71.80459327
997,12,1,0,0,0,67.59886588
1010,9,1,0,0,0,73.5893238
1019,10,1,1,0,0,70.93788499
1009,11,1,0,0,0,72.03391073
95,4,0,1,0,0,14.70149273
997,9,1,1,0,0,69.53599029
1008,10,1,0,0,0,71.81474042
1019,12,1,1,0,1,69.41103212
1049,10,1,0,0,1,78.75624081
1012,10,1,1,0,1,71.38191253
96,4,0,0,1,0,21.39332234
1032,15,1,1,0,0,67.36486639
983,7,1,0,1,0,94.61345254
1032,9,1,1,0,0,74.91350938
93,4,0,1,0,1,15.50414214
100,3,0,0,1,0,22.71668409
981,10,1,1,1,0,69.81559857
1006,9,1,0,0,0,72.8521901
105,3,0,1,0,0,15.489965
972,12,1,0,0,0,65.30824504
1003,8,1,0,0,0,73.44801449
1024,13,1,0,0,1,71.55760036
102,2,0,1,1,1,20.71898157
990,8,1,1,1,1,73.97244222
1020,8,1,1,0,0,73.93962134
1030,8,1,1,0,0,75.28859485
988,11,1,1,0,0,67.07383705
998,11,1,1,0,0,67.10259962
1000,8,1,0,0,0,72.78473082
999,11,1,1,0,0,68.11827137
1018,12,1,0,0,0,70.96116178
100,2,0,1,0,1,17.90783841
975,12,1,0,0,1,67.25365094
105,3,0,1,0,1,16.90120233
1003,8,1,0,0,0,73.88184518
1027,13,1,0,0,0,71.33770496
